author,title,description,url,date
The Associated Press,Merkel: 'A quiet Easter' needed to counter rising infections,German Chancellor Angela Merkel has called on citizens to help ease the strain on nurses and doctors caring for the rising number of COVID-19 patients by respecting pandemic rules over Easter,https://abcnews.go.com/Health/wireStory/merkel-quiet-easter-needed-counter-rising-infections-76812176,2021-04-01T15:16:41Z
Amanda Maile,Which destinations US airlines are betting on for summer 2021,"As airlines emerge from the worst period in commercial aviation history, U.S. air carriers are now rebuilding their networks and adding dozens of new destinations.",https://abcnews.go.com/Politics/us-airlines-bet-pent-demand-mass-vaccinations-rebuilding/story?id=76705715,2021-03-26T22:47:25Z
The Associated Press,AstraZeneca says US trial data shows vaccine 79% effective,AstraZeneca says advanced trial data from a U.S. study on its COVID vaccine shows it is 79% effective,https://abcnews.go.com/Health/wireStory/astrazeneca-us-trial-data-shows-vaccine-79-effective-76600407,2021-03-22T07:50:04Z
Erin Schumaker,Few health care workers infected with COVID after full vaccination: Study,Few health care workers infected with COVID after full vaccination: Studygo.com,https://abcnews.go.com/Health/health-care-workers-infected-covid-full-vaccination-study/story?id=76651640,2021-03-24T20:48:59Z
JAKE COYLE AP Film Writer,"Tribeca plans in-person, outdoor film festival for June",The Tribeca Film Festival says  Monday that it plans to hold its 20th edition in-person and with outdoor screenings spread throughout New York’s five boroughs in June,https://abcnews.go.com/Entertainment/wireStory/tribeca-plans-person-outdoor-film-festival-june-76747519,2021-03-29T13:38:14Z
EDITH M. LEDERER Associated Press,"UN renews mandate of North Korea experts, asks missile probe",The U.N. Security Council has unanimously adopted a resolution to renew the mandate of U.N. experts monitoring sanctions against North Korea hours after members met to discuss Pyongyang’s latest test firings of banned ballistic missiles,https://abcnews.go.com/US/wireStory/renews-mandate-north-korea-experts-asks-missile-probe-76712194,2021-03-26T20:47:45Z
The Associated Press,Microsoft to start bringing workers back to headquarters,Microsoft will begin bringing workers back to its suburban Seattle global headquarters on March 29 as the tech giant starts to reopen more facilities it largely shuttered during the coronavirus pandemic,https://abcnews.go.com/Business/wireStory/microsoft-start-bringing-workers-back-headquarters-76608725,2021-03-22T16:35:47Z
The Associated Press,California plans to lift most pandemic restrictions June 15,California plans to lift most coronavirus restrictions on businesses and workplaces June 15,https://abcnews.go.com/Health/wireStory/california-plans-lift-pandemic-restrictions-june-15-76904293,2021-04-06T18:20:20Z
SYLVIE CORBET and ANGELA CHARLTON Associated Press,"France's pandemic death toll set to pass 100,000 amid surge","France's COVID-19 death toll is expected to pass 100,000 on Thursday after a year of hospital tensions, on-and-off lockdowns and personal loss that have left families nationwide grieving the pandemic’s unending, devastating toll",https://abcnews.go.com/International/wireStory/frances-pandemic-death-toll-set-pass-100000-amid-77087313,2021-04-15T09:30:29Z
The Associated Press,Brazil's Bolsonaro ignores calls for lockdown to slow virus,Brazilian President Jair Bolsonaro maintains that there will be “no national lockdown” as the country battles against a resurgence of COVID-19 cases,https://abcnews.go.com/International/wireStory/brazils-bolsonaro-ignores-calls-lockdown-slow-virus-76929061,2021-04-07T18:56:21Z
The Associated Press,Dutch police detain man in plot to attack vaccination center,Prosecutors in the Netherlands say police have arrested a 37-year-old man for allegedly plotting to set off what they described as a “firework bomb” at a coronavirus vaccination center,https://abcnews.go.com/Health/wireStory/dutch-police-detain-man-plot-attack-vaccination-center-76943173,2021-04-08T12:07:56Z
NICOLE WINFIELD Associated Press,Italy prosecutors: WHO exec lied about spiked virus report,Italian prosecutors have formally accused a top World Health Organization official of lying to them about a spiked U.N. report into Italy’s coronavirus response,https://abcnews.go.com/Health/wireStory/italy-prosecutors-exec-lied-spiked-virus-report-76975244,2021-04-09T16:08:28Z
RICARDO ALONSO-ZALDIVAR Associated Press,"Newly confirmed surgeon general to focus on COVID, opioids",The Senate has confirmed a soft-spoken physician as President Joe Biden’s surgeon general,https://abcnews.go.com/Health/wireStory/newly-confirmed-surgeon-general-focus-covid-opioids-76640551,2021-03-23T22:17:19Z
The Associated Press,"Belgium eases lockdown, plans to open terraces in May",Belgium is planning to reopen restaurants and bars for outdoor service next month and to lift a night-time curfew as new COVID-19 cases continue to go down in the country,https://abcnews.go.com/International/wireStory/belgium-eases-lockdown-plans-open-terraces-77069699,2021-04-14T16:22:58Z
CANDICE CHOI Associated Press,"Fully vaccinated can travel again, says new CDC guidance",Add travel to the activities vaccinated Americans can enjoy again,https://abcnews.go.com/Health/wireStory/fully-vaccinated-travel-cdc-guidance-76835568,2021-04-02T15:36:17Z
Mariam Khan,Dems respond forcefully to Atlanta spa shootings that killed women of Asian descent,House Democrats on Wednesday spoke forcefully against Tuesday’s deadly shootings in Atlanta.,https://abcnews.go.com/Politics/democrats-respond-forcefully-atlanta-spa-shootings-killed-women/story?id=76512143,2021-03-17T20:22:14Z
ROD McGUIRK Associated Press,Australia rules out adding J&J vaccine to inoculation plan,The Australian government decided against buying the single-dose Johnson & Johnson coronavirus vaccine and identified a second case of a rare blood clot likely linked to the AstraZeneca shot,https://abcnews.go.com/Health/wireStory/australia-rules-adding-jj-vaccine-inoculation-plan-77038137,2021-04-13T06:29:25Z
VANESSA GERA Associated Press,"Central Europe's hospitals slammed, can't treat all in need",Many regions in Central Europe and the Balkans are facing one of the most difficult moments since the coronavirus pandemic struck over a year ago,https://abcnews.go.com/Business/wireStory/central-europes-hospitals-slammed-treat-76654249,2021-03-24T15:33:30Z
IVANA BZGANOVIC Associated Press,Serbia vaccinates migrants amid surge in COVID-19 cases,United Nations officials say Serbia has become the first European country to vaccinate people living in its refugee camps and asylum centers against the coronavirus,https://abcnews.go.com/Health/wireStory/serbia-vaccinates-migrants-amid-surge-covid-19-cases-76703605,2021-03-26T14:34:19Z
"Ben Gittleson, Conor Finnegan","Biden backtracks on admitting more refugees, keeping Trump's lowest cap ever in place","President Joe Biden is backtracking on promises to admit more refugees, leaving the historically low Trump-era limit in place.",https://abcnews.go.com/Politics/biden-backtracks-admitting-refugees-leaving-trumps-historically-low/story?id=77122433,2021-04-16T19:28:57Z
JOSEF FEDERMAN Associated Press,"No clear winner in Israeli election, signaling more deadlock","Exit polls indicate there is no clear winner in Tuesday’s Israeli election, leaving Prime Minister Benjamin Netanyahu’s fate uncertain and signaling continued political deadlock",https://abcnews.go.com/International/wireStory/clear-winner-israeli-election-signaling-deadlock-76646564,2021-03-24T05:17:16Z
MARK KENNEDY AP Entertainment Writer,The pandemic ruined one musical's debut plans. Not for long,Huge waves couldn’t stop Tori Murden McClure from becoming the first American to row across the Atlantic Ocean solo in 1999,https://abcnews.go.com/Entertainment/wireStory/pandemic-ruined-musicals-debut-plans-long-76946713,2021-04-08T14:22:02Z
HALELUYA HADERO AP Business Writer,Donations for Asian American groups surge after killings,"Asian American and Pacific Islanders groups have seen a spike in donations and contribution pledges since the shooting in Atlanta that killed eight people, including six women of Asian descent",https://abcnews.go.com/US/wireStory/donations-asian-american-groups-surge-killings-76767711,2021-03-30T13:39:05Z
JOE McDONALD AP Business Writer,Asian stock markets advance after new Wall St high,Asian stock markets have risen after Wall Street hit a record high following an uptick in U.S. inflation and a order by regulators to suspend use of  Johnson & Johnson’s coronavirus vaccine,https://abcnews.go.com/Business/wireStory/asian-stock-markets-advance-wall-st-high-77061781,2021-04-14T07:30:16Z
ARITZ PARRA Associated Press,Spain broadens use of AstraZeneca jab to adults under age 65,Spain will resume the use of the AstraZeneca vaccine on Wednesday by extending it to adults under age 65,https://abcnews.go.com/Health/wireStory/spain-broadens-astrazeneca-jab-adults-age-65-76615006,2021-03-22T21:21:03Z
RODNEY MUHUMUZA Associated Press,Africa CDC says vaccine passports 'inappropriate' for now,"The head of the Africa Centers for Disease Control and Prevention on Thursday described COVID-19 vaccine passports as ""inappropriate"" while poor countries lag behind others in acquiring shots",https://abcnews.go.com/International/wireStory/africa-cdc-vaccine-passports-inappropriate-now-76941954,2021-04-08T10:57:59Z
KEN RITTER Associated Press,"Caesars puts pandemic losses at $2B, wants insurers to pay",Casino giant Caesars Entertainment is putting its losses because of the coronavirus pandemic in 2020 at more than $2 billion — and is suing a long list of insurance carriers it says are balking at paying its business interruption costs,https://abcnews.go.com/Business/wireStory/caesars-puts-pandemic-losses-2b-insurers-pay-76692303,2021-03-25T23:29:44Z
The Associated Press,"AstraZeneca, Kanas City Southern rise; Carnival, Humana fall","Stocks that traded heavily or had substantial price changes Monday: AstraZeneca, Kanas City Southern rise; Carnival, Humana fall",https://abcnews.go.com/Business/wireStory/astrazeneca-kanas-city-southern-rise-carnival-humana-fall-76613728,2021-03-22T20:22:00Z
The Associated Press,The Latest: Britain says variant booster ready by September,Britain's vaccines minister says booster shots designed to fight new variants of the coronavirus should be ready for distribution to people over 70 by September,https://abcnews.go.com/Health/wireStory/latest-britain-variant-booster-ready-september-76720862,2021-03-27T12:03:24Z
Michelle Stoddart,FEMA to reimburse families for last year's COVID-related funeral expenses,FEMA to reimburse families for last year's COVID-related funeral expensesgo.com,https://abcnews.go.com/Politics/fema-reimburse-families-years-covid-related-funeral-expenses/story?id=76658708,2021-03-24T20:44:02Z
